952,Esteban,Morehall,R,1977-03-10T16:31:01Z,pl2l0iD6,1049.79
953,Monro,Jorez,G,1999-11-20T08:08:14Z,YCS4chCveW,24984.13
954,Clarita,McCleod,N,1975-10-14T14:36:25Z,kRiQsy7,30422.64
955,Adeline,Peagram,J,2006-01-06T16:03:12Z,HPvKVKe7v6p,48266.56
956,Inge,Curtin,G,1992-07-01T00:26:08Z,OaF4ZW32eN,45972.29
957,Giacinta,Braybrooke,A,1998-05-20T20:40:58Z,OQ9Tw6,26133.30
958,Enoch,O''Hagan,X,2005-07-16T22:10:50Z,v4c4xgri,38064.51
959,Gal,Harcourt,J,1981-06-03T02:11:54Z,1UcNdGMM,30681.93
960,Colline,Tweed,E,1986-08-11T16:13:14Z,O4GHoyWw5apm,23904.59
961,Melony,Huckett,H,2004-02-11T02:40:40Z,q8p212OMW,45332.35
962,Milly,Care,U,1952-08-05T12:18:04Z,z2RtgdFZw,34460.86
963,Aretha,Reynoldson,O,1967-09-24T10:21:43Z,LwtpHiks4,38739.64
964,Bess,Sindle,Q,2009-02-19T21:26:54Z,CNiElx,10469.05
965,Beck,Coughtrey,T,1985-04-13T11:04:58Z,V7CtPY,3998.07
966,Norrie,Hearnaman,C,1950-10-20T04:06:50Z,cBJHu2LB,27003.52
967,Amalee,Van Rembrandt,A,1981-02-08T21:21:52Z,1UDUjoxp8,27580.28
968,Coreen,Dunnett,X,2002-06-01T06:36:30Z,yx9t9ipXNRz,14573.78
969,Ernesto,Tolliday,S,1987-05-24T15:02:26Z,iPJgHnszp,16248.96
970,Tera,Grahamslaw,F,2013-05-31T06:19:29Z,f1LuUxi6fBeX,13894.35
971,Elsinore,Bolesworth,W,1984-04-20T08:51:09Z,CRtiJswlRa,20197.87
972,Lock,Kerby,N,1999-03-23T02:38:10Z,2XPZWkWP,31186.41
973,Delly,Idill,L,1977-08-19T19:28:02Z,qiS0EGW,38268.05
974,Gretal,Baldcock,P,1987-03-17T02:54:57Z,cB59w0TjWBVh,44545.70
975,Roth,Oluwatoyin,I,1953-08-13T02:35:07Z,QE3YohOP,12416.64
976,Catharina,Hedgeman,B,1987-08-29T08:32:04Z,WNykweTPwE,42954.22
977,Derron,Cloute,P,1996-07-29T04:17:45Z,KbImtDV2,43994.90
978,Deeann,Bark,L,1971-09-04T06:12:03Z,0Rr8lrlj5,38273.49
979,Emmy,Dannehl,S,1981-12-08T05:23:57Z,4YVj1R,20617.69
980,Zoe,Deuss,R,1991-05-10T00:09:01Z,scUsug,35365.66
981,Roland,McGrae,D,1975-08-06T05:31:38Z,AoULdaq1,2686.12
982,Jinny,Neaverson,P,2011-09-22T02:59:13Z,AUGA4cUj,9745.28
983,Bailey,Bome,S,1953-07-28T11:18:58Z,ravdnFmiH1Ef,30719.00
984,Weston,Vedyashkin,V,2008-11-08T14:48:54Z,y4wpr6ZEWwK,34094.48
985,Durant,Brisco,E,1996-11-05T18:09:49Z,Vz48WtI5,42166.55
986,Bernadene,Ponsford,E,1952-09-11T06:32:12Z,hBrCR3eo,28035.83
987,Hurlee,Cacacie,K,2009-05-14T08:00:15Z,ArS8JlPaKN,31663.62
988,Berrie,Serotsky,B,1991-07-25T10:54:44Z,xYwKXhXTD,5912.62
989,Garnette,Volant,T,2009-04-01T20:52:43Z,DXzCKot,37826.70
990,Fanni,Memory,M,1997-09-14T09:51:37Z,B1UkMWDF0FtD,14773.86
991,Adrian,Bruhke,B,2011-06-29T13:44:26Z,seQyEwJtV,21768.90
992,Cthrine,Kernell,N,1975-01-22T03:24:04Z,KiPxE1,2743.11
993,Rossie,Allsebrook,H,2012-06-28T03:34:06Z,avtGG3s082,8997.37
994,Don,Winward,G,1985-03-01T20:37:28Z,zVbzW8,38128.44
995,Willem,Fearnyhough,E,2017-05-15T00:52:59Z,g3r5Tk,12234.70
996,Gerry,Worthington,L,1998-03-06T04:09:29Z,oXTFK6myLwjn,13267.94
997,Reiko,Sprosson,M,1994-03-03T02:01:31Z,YEWBukFz41V,43583.76
998,Bogey,Burr,V,1975-10-25T00:07:57Z,KoOhS1xMlyq,31052.71
999,Worth,Jencken,I,1991-01-08T00:33:47Z,nwyiqAq,42616.89
1000,Erny,Freer,L,1959-08-05T13:42:56Z,2U9du6o7cjO,30731.33
